SKU Pai,SKU Variação,Nome do Produto,Nome da Variação,Valor da Variação,Categoria (referência interna),Descrição do Produto,Marca,Preço (R$),Preço Original em Ienes (referência),Estoque,Peso(kg),Comprimento(cm),Largura(cm),Altura(cm),Dias de Preparação,Imagem de Capa,Imagem 2,Imagem 3,Imagem 4,Imagem 5,Imagem 6,Imagem 7,Imagem 8,Observações
JE-DOC-0064,JE-DOC-0064,Umaibo Sortido – Snack Japonês Tradicional (Sabores Variados) 50 unidade,,Padrão,Doces & Chás,"O Umaibo é um dos salgadinhos mais famosos e queridos do Japão! Feito à base de milho, possui textura leve e crocante, além de uma enorme variedade de sabores divertidos para experimentar.  Sabores que podem estar incluídos: 🧀 Queijo 🌽 Sopa de Milho (Corn Potage) 🐟 Mentai (ovas de peixe apimentadas) 🍬 Biscoito com açúcar (Sugar Rusk) 🐙 Takoyaki 🍖 Teriyaki Burger 🥗 Salada 🍛 Tonkatsu Sauce 🥬 Salada de Vegetais e outros sabores populares.",Sem Marca,110.49,3400,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706139/nikkeybox/products/umaibo-sortido-snack-japones-tradicional-mf4k/rguxsqf3tz5apdsuwbzk.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706142/nikkeybox/products/umaibo-sortido-snack-japones-tradicional-mf4k/qzgdv5tqldcgrbepxxyg.webp",,,,,,,
JE-COS-0142,JE-COS-0142,VT Cica Daily Soothing Mask (30 Máscaras),,Padrão,Cosméticos,"A VT Cica Daily Soothing Mask é uma máscara facial diária desenvolvida para acalmar, hidratar e revitalizar a pele de forma prática e eficiente. Enriquecida com Centella Asiática (Cica) e ingredientes hidratantes, ajuda a reduzir a vermelhidão, fortalecer a barreira cutânea e proporcionar uma sensação imediata de frescor e conforto.  💚 Benefícios: • Acalma irritações e sensibilidades da pele • Hidrata profundamente e ajuda a manter a umidade natural • Reduz vermelhidão e desconforto causado por agressões externas • Fortalece a barreira protetora da pele • Deixa a pele macia, fresca e revitalizada • Ideal para uso diário  💎 Principais ativos: • Centella Asiática (Cica) – ação calmante e reparadora • Cicaliao™ – auxilia na recuperação da pele sensibilizada • CicaHyalon™ – complexo que combina hidratação e efeito calmante • Ingredientes hidratantes que ajudam a manter a pele equilibrada  🧴 Modo de uso:  1. Após a limpeza e tonificação, retire uma máscara da embalagem. 2. Aplique sobre o rosto ajustando ao contorno facial. 3. Deixe agir por 10 a 15 minutos. 4. Retire a máscara e massageie suavemente o sérum restante até completa absorção.",Sem Marca,181.88,5600,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706145/nikkeybox/products/vt-cica-daily-soothing-mask-30-mascaras-6cit/uhnmguhygf0osstuyfxx.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706146/nikkeybox/products/vt-cica-daily-soothing-mask-30-mascaras-6cit/yfn13j1csueimalscex1.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706148/nikkeybox/products/vt-cica-daily-soothing-mask-30-mascaras-6cit/tektngjhduuap1wrqhud.webp",,,,,,
JE-COS-0143,JE-COS-0143,VT Cica Mild Foam Cleanser 300ml,,Padrão,Cosméticos,"O VT Cica Mild Foam Cleanser é um sabonete facial em espuma desenvolvido para limpar a pele de forma suave e eficaz, removendo impurezas, excesso de oleosidade e resíduos sem causar ressecamento. Sua fórmula combina Cica (Centella Asiática) e Ácido Hialurônico, ajudando a acalmar, hidratar e fortalecer a barreira cutânea durante a limpeza.  💚 Benefícios: • Limpa profundamente sem agredir a pele • Ajuda a acalmar vermelhidão e irritações • Mantém a hidratação após a lavagem • Remove excesso de oleosidade e impurezas • Fortalece a barreira de proteção da pele • Deixa a pele macia, fresca e confortável  💎 Principais ativos: • Cica (Centella Asiática) – ação calmante e reparadora • CicaHyalon™ – complexo hidratante que ajuda a manter a umidade da pele • Cicaliao™ – auxilia na proteção e fortalecimento da barreira cutânea  🧴 Modo de uso:  1. Aplique uma pequena quantidade nas mãos úmidas. 2. Massageie até formar uma espuma rica e cremosa. 3. Espalhe suavemente pelo rosto. 4. Enxágue completamente com água morna.",Sem Marca,123.47,3800,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706145/nikkeybox/products/vt-cica-mild-foam-cleanser-300ml-wfp0/yzp0ebvnitddldq93llf.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706146/nikkeybox/products/vt-cica-mild-foam-cleanser-300ml-wfp0/tfkoshb2s1snqra5ltf7.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706148/nikkeybox/products/vt-cica-mild-foam-cleanser-300ml-wfp0/hmhs0mmjllesivu1vprj.webp",,,,,,
JE-COS-0180,JE-COS-0180,VT Cica x Exosome PDRN Reedle Shot Brush Hair Serum (100ml),,Padrão,Cosméticos,"Sérum para o couro cabeludo com aplicador em formato de escova, desenvolvido com PDRN, Cica, Exossomos e a tecnologia Reedle Shot™ para revitalizar o couro cabeludo, fortalecer a raiz dos fios e auxiliar no combate à queda capilar. Sua fórmula proporciona uma agradável sensação refrescante, ajudando a aliviar desconfortos e promovendo um couro cabeludo mais saudável.  Benefícios:  * Auxilia na redução da queda e fortalecimento dos fios. * Acalma o couro cabeludo sensível e irritado. * Proporciona efeito refrescante e sensação de limpeza. * Estimula um ambiente saudável para o crescimento capilar. * Aplicador com escova massageadora que facilita a aplicação e melhora a absorção dos ativos.  Indicado para: Todos os tipos de cabelo, especialmente para quem apresenta queda, fios enfraquecidos ou couro cabeludo sensível.  Modo de uso: Aplique diretamente no couro cabeludo limpo utilizando o aplicador massageador. Massageie suavemente em movimentos circulares até a completa absorção. Não enxágue e utilize diariamente ou conforme a necessidade para melhores resultados.",Sem Marca,272.73,8400,999,0.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-COS-0144,JE-COS-0144,VT PDRN+ Barrier Cleanser 200ml,,Padrão,Cosméticos,"O VT PDRN+ Barrier Cleanser é um sabonete facial suave desenvolvido para limpar profundamente sem comprometer a barreira natural da pele. Enriquecido com PDRN+, auxilia na hidratação, fortalecimento da barreira cutânea e manutenção do equilíbrio da pele, proporcionando uma sensação de limpeza confortável e sem ressecamento.  💙 Benefícios: • Remove impurezas, oleosidade e resíduos acumulados • Limpa sem ressecar a pele • Ajuda a fortalecer a barreira cutânea • Mantém a hidratação natural da pele • Suaviza e acalma peles sensibilizadas • Promove uma pele macia e saudável  💎 Principais características: • Contém PDRN+ para cuidado e hidratação da pele • pH levemente ácido (equilibrado para uso diário) • Espuma suave e cremosa • Limpeza eficaz sem sensação de repuxamento • Indicado para todos os tipos de pele, inclusive sensíveis  🧴 Modo de uso:  1. Aplique uma pequena quantidade nas mãos úmidas. 2. Massageie até formar espuma. 3. Espalhe suavemente sobre o rosto. 4. Enxágue completamente com água morna.",Sem Marca,162.41,5000,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706150/nikkeybox/products/vt-pdrn-barrier-cleanser-200ml-sxsz/omqndkjm9ynjlffgswqq.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706151/nikkeybox/products/vt-pdrn-barrier-cleanser-200ml-sxsz/sm5w4bnwznmdb1n8gofr.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706153/nikkeybox/products/vt-pdrn-barrier-cleanser-200ml-sxsz/ibnwzoa6f8vq8dtmdlcs.webp",,,,,,
JE-COS-0145,JE-COS-0145,VT PDRN+ Capsule Cream,,Padrão,Cosméticos,"A VT PDRN+ Capsule Cream é um creme facial inovador com cápsulas concentradas de PDRN que se rompem ao serem aplicadas na pele, proporcionando hidratação intensa, melhora da elasticidade e revitalização da aparência. Sua fórmula ajuda a fortalecer a barreira cutânea, suavizar linhas finas e devolver luminosidade à pele cansada e sem viço.  💚 Benefícios: • Hidratação profunda e duradoura • Melhora a firmeza e elasticidade da pele • Auxilia na regeneração e revitalização cutânea • Fortalece a barreira de proteção da pele • Suaviza a textura e deixa a pele mais macia • Proporciona aparência saudável e radiante  💎 Principais ativos: • PDRN – auxilia na renovação e recuperação da pele • Cápsulas hidratantes concentradas – liberam ativos frescos durante a aplicação • Ingredientes nutritivos que ajudam a manter a pele equilibrada e hidratada  🧴 Modo de uso:  1. Após a limpeza e aplicação do sérum, retire uma quantidade adequada do produto. 2. Misture suavemente as cápsulas com o creme. 3. Aplique sobre o rosto e pescoço. 4. Massageie até completa absorção.",Sem Marca,175.39,5400,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706150/nikkeybox/products/vt-pdrn-capsule-cream-bupy/e1qh04zgztvdor1lurjf.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706152/nikkeybox/products/vt-pdrn-capsule-cream-bupy/eqil42klnwytachmcfc4.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706154/nikkeybox/products/vt-pdrn-capsule-cream-bupy/zogzrgvwe4lvdee57vra.webp",,,,,,
JE-COS-0146,JE-COS-0146,VT PDRN+ Cica Reedle Exosome Serum,,Padrão,Cosméticos,"O VT PDRN+ Cica Reedle Exosome Serum é um sérum avançado que combina PDRN, Cica Reedle™ e Exossomos para promover hidratação profunda, melhora da elasticidade e revitalização da pele. Sua tecnologia ajuda a potencializar a absorção dos ativos, deixando a pele mais firme, uniforme e radiante.  💚 Benefícios: • Hidrata profundamente e melhora a retenção de umidade • Ajuda a aumentar a firmeza e elasticidade da pele • Promove aparência mais luminosa e saudável • Auxilia na regeneração e recuperação da pele • Melhora a textura e suaviza irregularidades • Fortalece a barreira de proteção cutânea  💎 Principais ativos: • PDRN – auxilia na renovação e revitalização da pele • Cica Reedle™ – tecnologia exclusiva que favorece a absorção dos ativos • Exossomos – ajudam a melhorar a aparência da pele e sua vitalidade • Centella Asiática (Cica) – ação calmante e reparadora  🧴 Modo de uso:  1. Após a limpeza e tonificação, aplique algumas gotas no rosto. 2. Espalhe suavemente evitando a área dos olhos. 3. Massageie até completa absorção. 4. Finalize com hidratante.",Sem Marca,175.39,5400,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706156/nikkeybox/products/vt-pdrn-cica-reedle-exosome-serum-k0oo/jkdfp2uacbekfpxbhhgn.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706157/nikkeybox/products/vt-pdrn-cica-reedle-exosome-serum-k0oo/oveiuzvkoip3fcb0d6t4.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706159/nikkeybox/products/vt-pdrn-cica-reedle-exosome-serum-k0oo/jv5y2xxkwjrdhvdys4ly.webp",,,,,,
JE-COS-0147,JE-COS-0147,VT PDRN Reedle Shot Mist 100ml,,Padrão,Cosméticos,"O VT PDRN Reedle Shot Mist é uma névoa facial hidratante que combina a tecnologia exclusiva Cica Reedle™ com PDRN e Centella Asiática para revitalizar, hidratar e melhorar a absorção dos ativos na pele. Sua fórmula leve ajuda a restaurar o brilho natural, suavizar a textura e proporcionar uma aparência mais saudável e luminosa.  💚 Benefícios: • Hidrata profundamente e refresca a pele instantaneamente • Ajuda a melhorar a textura e a maciez da pele • Promove aparência mais firme e revitalizada • Auxilia na recuperação da barreira cutânea • Acalma e reduz sinais de sensibilidade • Pode ser usado ao longo do dia para reforçar a hidratação  💎 Principais ativos: • PDRN – auxilia na regeneração e revitalização da pele • Cica Reedle™ – tecnologia que potencializa a absorção dos ingredientes • Centella Asiática (Cica) – ação calmante e reparadora • Ácido Hialurônico – hidratação intensa e duradoura  🧴 Modo de uso:  1. Agite antes de usar. 2. Borrife uniformemente sobre o rosto a uma distância de 20 a 30 cm. 3. Utilize após a limpeza ou sempre que sentir necessidade de hidratação. 4. Pode ser reaplicado ao longo do dia.",Sem Marca,116.98,3600,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706156/nikkeybox/products/vt-pdrn-reedle-shot-mist-100ml-zxj4/mi5hkgmzfvqlzpkdps9f.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706158/nikkeybox/products/vt-pdrn-reedle-shot-mist-100ml-zxj4/tthrm5tyrgt61hb7pgs1.webp",,,,,,,
JE-COS-0148,JE-COS-0148,Whip Perfeita com Colágeno,,Padrão,Cosméticos,"Espuma facial com colágeno que limpa delicadamente, remove impurezas e ajuda a manter a hidratação da pele, proporcionando maciez e conforto após a lavagem.",Sem Marca,91.02,2800,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706160/nikkeybox/products/whip-perfeita-com-colageno-miiz/slxycwhvd79rqfckwfpd.webp",,,,,,,,
JE-PET-0011,JE-PET-0011,Yum Yum Yum! Kit Sortido Premium para Gatos – 9 Sachês (3 Sabores),,Padrão,Pet,"Alimento úmido premium japonês para gatos, elaborado com ingredientes selecionados e sem adição de conservantes, corantes ou aromatizantes artificiais. Este kit sortido oferece três deliciosos sabores para proporcionar variedade e prazer em cada refeição.  🐱 Principais benefícios:  * Feito com ingredientes de alta qualidade. * Textura macia e sabor irresistível. * Rico em proteínas para auxiliar na nutrição diária. * Ajuda na hidratação do gato. * Sem conservantes, corantes ou aromatizantes artificiais. * Ideal para gatos exigentes que gostam de variedade.  🍽️ Sabores inclusos:  * Bonito e Atum com Shirasu (peixes pequenos japoneses). * Atum e Frango com Shirasu. * Atum e Frango com Queijo.  ✨ Diferenciais:  * Produzido no Japão. * Kit com 9 sachês de 35g. * Receitas preparadas com caldo saboroso para maior palatabilidade. * Excelente como refeição complementar ou agrado especial.  🐟 Ingredientes em destaque:  * Atum e bonito selecionados. * Frango de alta qualidade. * Shirasu (pequenos peixes ricos em sabor). * Queijo para um toque especial em uma das receitas.  Modo de uso: Servir diretamente no recipiente do pet ou misturar à ração seca para tornar a refeição ainda mais saborosa.  Conteúdo: 9 sachês de 35g cada (3 sabores sortidos).  Indicado para: Gatos adultos de todas as raças que apreciam alimentos úmidos premium.",Sem Marca,149.43,4600,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706162/nikkeybox/products/yum-yum-yum-kit-sortido-premium-para-gat-j6sw/shsu1kx4cq5uxaaltxhi.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706165/nikkeybox/products/yum-yum-yum-kit-sortido-premium-para-gat-j6sw/fqinubjgdwi06kzfqtlk.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706167/nikkeybox/products/yum-yum-yum-kit-sortido-premium-para-gat-j6sw/eqpes8bzfwcdfk1nwvup.webp",,,,,,
